freq_low_mhz,freq_high_mhz,country,region,service,status,application,footnotes,typical_devices,source,note
0.007400,0.007500,ITU,Region 3,BROADCASTING,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.007400,0.007500,USA,USA,FIXED,PRIMARY,,US142 US340,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.007400,0.007500,USA,USA,MOBILE except aeronautical mobile (R),Secondary,,US142 US340,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.007500,0.008100,USA,USA,FIXED,PRIMARY,,US22 US340,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.007500,0.008100,USA,USA,MOBILE except aeronautical mobile (R),Secondary,,US340,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.008100,0.008200,USA,USA,FIXED,PRIMARY,,US340,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.008100,0.008200,USA,USA,MARITIME MOBILE,PRIMARY,,US340,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.008200,0.008800,USA,USA,MARITIME MOBILE,PRIMARY,,5.109 5.110 5.132 5.145 US82 5.111 US296 US340,"Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.008300,0.009000,USA,USA,METEOROLOGICAL AIDS,PRIMARY,,5.54A,"Radiosondes, weather balloons",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.008600,0.009000,USA,USA,RADIOLOCATION,PRIMARY,,G59 US53,"Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.008600,0.009000,USA,USA,Radiolocation,Secondary,,US53,"Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.008800,0.009000,USA,USA,AERONAUTICAL MOBILE (R),PRIMARY,,US340,"Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009000,0.009000,USA,USA,AERONAUTICAL MOBILE (OR),PRIMARY,,US340,"Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009000,0.011300,USA,USA,METEOROLOGICAL AIDS,PRIMARY,,5.54A US2,"GPS receivers, GNSS devices; Radiosondes, weather balloons",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009000,0.011300,USA,USA,RADIONAVIGATION,PRIMARY,,US18 US2,"GPS receivers, GNSS devices; Radiosondes, weather balloons",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009000,0.009200,USA,USA,AERONAUTICAL,PRIMARY,,5.473A G19,"GPS receivers, GNSS devices; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009000,0.009200,USA,USA,RADIONAVIGATION,PRIMARY,,5.337 5.473A G19,"GPS receivers, GNSS devices; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009000,0.009200,USA,USA,RADIOLOCATION,PRIMARY,,G2 5.473A G19,"GPS receivers, GNSS devices; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009000,0.009200,USA,USA,AERONAUTICAL,PRIMARY,,,"GPS receivers, GNSS devices; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009000,0.009200,USA,USA,RADIONAVIGATION,PRIMARY,,5.337,"GPS receivers, GNSS devices; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009000,0.009200,USA,USA,Radiolocation,Secondary,,,"GPS receivers, GNSS devices; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009000,0.009400,ITU,Region 1/2,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009000,0.009400,ITU,Region 3,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009000,0.009400,USA,USA,FIXED,PRIMARY,,US340,"Point-to-point microwave links, satellite earth stations",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009200,0.009300,USA,USA,MARITIME RADIONAVIGATION,PRIMARY,,5.472 5.474,"GPS receivers, GNSS devices; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009200,0.009300,USA,USA,Radiolocation,Secondary,,US110 G59 5.472 5.474,"GPS receivers, GNSS devices; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009200,0.009300,USA,USA,MARITIME RADIONAVIGATION,PRIMARY,,5.472 5.474,"GPS receivers, GNSS devices; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009200,0.009300,USA,USA,Radiolocation,Secondary,,US110 5.472 5.474,"GPS receivers, GNSS devices; Radar systems, speed guns, weather radar",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009300,0.009500,USA,USA,EARTH EXPLORATION-,PRIMARY,,5.427 5.474 5.475A 5.475B US67 US71 US476A,"GPS receivers, GNSS devices; Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009300,0.009500,USA,USA,SATELLITE (active),Secondary,,5.427 5.474 5.475A 5.475B US67 US71 US476A,"GPS receivers, GNSS devices; Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009300,0.009500,USA,USA,RADIOLOCATION,PRIMARY,,G56 5.427 5.474 5.475A 5.475B US67 US71 US476A,"GPS receivers, GNSS devices; Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009300,0.009500,USA,USA,RADIONAVIGATION,PRIMARY,,US475 5.427 5.474 5.475A 5.475B US67 US71 US476A,"GPS receivers, GNSS devices; Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009300,0.009500,USA,USA,SPACE RESEARCH (active),Secondary,,5.427 5.474 5.475A 5.475B US67 US71 US476A,"GPS receivers, GNSS devices; Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009300,0.009500,USA,USA,Meteorological aids,Secondary,,5.427 5.474 5.475A 5.475B US67 US71 US476A,"GPS receivers, GNSS devices; Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009300,0.009500,USA,USA,RADIONAVIGATION,PRIMARY,,US475 5.427 5.474 US67 US71 US476A,"GPS receivers, GNSS devices; Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009300,0.009500,USA,USA,Meteorological aids,Secondary,,5.427 5.474 US67 US71 US476A,"GPS receivers, GNSS devices; Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009300,0.009500,USA,USA,Earth exploration-satellite (active),Secondary,,5.427 5.474 US67 US71 US476A,"GPS receivers, GNSS devices; Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009300,0.009500,USA,USA,Radiolocation,Secondary,,5.427 5.474 US67 US71 US476A,"GPS receivers, GNSS devices; Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009300,0.009500,USA,USA,Space research (active),Secondary,,5.427 5.474 US67 US71 US476A,"GPS receivers, GNSS devices; Satellite phones, VSAT terminals, satellite internet; Radiosondes, weather balloons; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009400,0.009900,USA,USA,BROADCASTING,PRIMARY,,5.134 US136 US340,"AM/FM radios, DAB receivers, TV sets",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009500,0.009800,USA,USA,EARTH EXPLORATION-,PRIMARY,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009500,0.009800,USA,USA,SATELLITE (active),Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009500,0.009800,USA,USA,RADIOLOCATION,PRIMARY,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009500,0.009800,USA,USA,SPACE RESEARCH (active),Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009500,0.009800,USA,USA,Earth exploration-satellite (active),Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009500,0.009800,USA,USA,Radiolocation,Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009500,0.009800,USA,USA,Space research (active),Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009800,0.009900,USA,USA,RADIOLOCATION,PRIMARY,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
0.009800,0.009900,USA,USA,Earth exploration-satellite (active),Secondary,,,"Satellite phones, VSAT terminals, satellite internet; Radar systems, speed guns, weather radar; Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
